,Text,Label
1241,"Astagfirullah wajib 

#2019GantiPresiden 
#PrabowoPresidentRepublikIndonesia",Negatif
1242,"Bissmillaahhh ..

#2019GantiPresiden ..",Negatif
1243,@narkosun #01RabuPutih #EducateYourself  #2019TetapJokowi  #01IndonesiaMaju #02JanganDikasingMenang https://t.co/9bcd949Ou8,Positif
1244,"@habibthink Bravo pks
#2019GantiPresiden",Negatif
1245,@musniumar Sudah bukan rahasia umum wasit menjadi pemain....satu2 jln #2019GANTIPRESIDEN,Negatif
1246,"Dukungan seorang istri sangat diperlukan demi kemajuan suaminya. Itulah yang dilakukan ibu Iriana terhadap pak @Jokowi.
#TerimaKasihIstriku 
#2019TetapJokowi 
@nancycloped1a @NaneDianti @Cobacariaku https://t.co/EO5O3ROPcG",Positif
1247,"Hujan Malam ini di yogyakarta menjadi bukti  bahwa Langit menangis terharu akan datang seorang pemimpin baru😎😎
#2019GantiPresiden 
#PrabowoSandiTakTerbendung 
#PrabowoSandiOKBanget 
#PrabowoSandi 
#PrabowoBentengNKRI 
#2019PrabowoSandiMenang https://t.co/md1Y2MzdM2",Negatif
1248,"@AkunTofa Itu sih nyundul krn cium itu pake bibir, bukan pake kepala.
Ayo ramaikan TPS (Tusuk Prabowo Sandi)
#GerakanSubuhAkbarIndonesia 
#2019GantiPresiden",Negatif
1249,"Kalau begini terus, kudu #2019GantiPresiden biar #AdilMakmurBerdaulat https://t.co/KMRppxqpjx",Negatif
1250,"Siapa pun Cawapres, intinya Jokowi harus 2 periode. 
#2019jokowilanjut 
#2019TetapJokowi 
#2019JokowiMaruf 
#2019JokowiMarufAmin",Positif
1251,"@JackVardan Sabar..

#2019GantiPresiden semua akan beres..",Negatif
1252,"Jangan biarkan Indonesia tercinta terpecah belah oleh isu SARA . 

#2019jokowilanjut 
#2019TetapJokowi 
#2019JokowiMaruf 
#2019JokowiMarufAmin",Positif
1253,"memilih seseorang yang bisa diterima oleh semua orang itu sulit karena setiap orang memiliki alasan tersendiri terhadap orang yang menjadi pilihannya. 
#2019jokowilanjut 
#2019TetapJokowi 
#2019JokowiMaruf 
#2019JokowiMarufAmin",Positif
1254,"#PrabowoBentengNKRI #Pemilu2019 #02JamMenujuAdilMakmur 
#2019PrabowoSandiMenang 
#IndonesiaMenang
#2019GantiPresiden
@sandiuno @prabowo https://t.co/rYaLLvACAP",Negatif
1255,"Salam semangat U-16 Kado terindah HUT RI K 73 Salam Merdeka Tetap Merdeka 

#2019TetapJokowi 
#2019TetapJokowi",Positif
1256,#2019GantiPresiden #2019PrabowoPresiden #2019PrabowoSandi #2019PKSMenang #2019PilihPKS #2019PrabowoMenang #2019PrabowoSubianto #2019SandiagaUno #MantapPKS #MantaPKS #2019SemuaPilihPKS… https://t.co/h7QCQEAE9o,Negatif
1257,"Ini pasti ulahhh kampret yg selalu kait2in UAS sama PADI....

#HoaxUASDukungPrabowoSandi #UASNetral #JokowiMenangTotalDebat #2019tetapjokowi #jokowi #pilpres2019 #nkri #jokowimaruf #jokowi2periode #umkm #ingatjokowi #nawacita #prabowo #debatpilpres2019 #prabowosandi2019 https://t.co/OI5vvGYwxn",Positif
1258,"Jokowi Di Mata Dunia 😁🙏
#2019JokowiKyaiMaruf #2019TetapJokowi #2019PilihJokowi https://t.co/EeomIeoqFx",Positif
1259,Kesalahan presiden-presiden sebelumnya.....situ ada otaknya gak kalo berbicara di depan umum? #2019JokowiMarufAmin #2019TetapJokowi #2019JokowiLagi,Positif
1260,#jokowi #jokowilagi #jokowilagi2019 #2019tetapjokowi #marufamin #jokowimenang #indonesia #jokowidodo #2019gantipresiden #bhinnekatunggalika #persatuan #nkrihargamati https://t.co/Z6skhySPq8,Positif
1261,#2019GantiPresiden hari ini,Negatif
1262,"@Drogba69034016 @MrJemPoll53 @anto_winarno @AT_AbdillahToha @AgungWidrajat Pencitraan dan bohong terus digedein.
#2019GantiPresiden https://t.co/ePFk0bFKTI",Negatif
1263,"Tinta pemilu bisa luntur, tapi cintaku pada enggak wkwkkwkw, @yessicadestian
.
#2019gantipresiden",Negatif
1264,"@Nadiku18 Wis wayahe...
#2019GantiPresiden
#2019PrabowoSandiMenang",Negatif
1265,"Jgn lupa berdoa habis subuh berjamaah
Panjatkan kehadirat ilahi, semoga angin perobahan terjadi di Republik ini..

#2019GantiPresiden
#JagaTPSKawalHasilSuara",Negatif
1266,#jokowi #jokowilagi #jokowilagi2019 #2019tetapjokowi #marufamin #jokowimenang #indonesia #jokowidodo #2019gantipresiden #bhinnekatunggalika #persatuan #nkrihargamati https://t.co/UgG52f8qS2,Positif
1267,@republikaonline Siap Pak Anies. Terima Kasih Pak. Jangan lupa tetap istiqomah dan semangat #2019GantiPresiden ya. Untuk masa depan Indonesia yang lebih baik. Salam 👆😊.,Negatif
1268,#2019TetapJokowi,Positif
1269,"Indahnya kebersamaan dengan berbagai elemen bangsa    @playnagaswarafm @DellaPrasmawati @arya069 @AjayMacok @KlaraAvailBOGOR
#2019tetapjokowi #jokowidodopresidenku #jkwhebat #indonesiaaman #PutihAdalahKita #01PastiMenang #BajuPutihPastiMenang #KonserPutihBersatu https://t.co/RiwQE5fzWX",Positif
1270,"Kriminalisasi aktivis lingkungan 
ALM. SIyono
Novel Baswedan
Ternyata belum cukup untuk membuka batok kepala orang2 dongok ini guys
Syedih

#2019GantiPresiden",Negatif
1271,"@fadlizon Yaaaa tinggal Kita liat aja, siapa Yang menang nanti tanggal 17 april
#2019TetapJokowi",Positif
1272,"@dr_koko28 #SelamatkanIndonesia 
#2019GantiPresiden",Negatif
1273,Salam semangat U-16 Kado terindah HUT RI K 73 Salam Merdeka Tetap Merdeka #2019TetapJokowi #2019TetapJokowi,Positif
1274,"""Ayo bergerak dibidang masing2, bergerak dengan kemampuan masing2, bergerak dengan cara masing2, bergerak dengan komunitas masing2.. Untuk memenangkan Jokowi. Kita bertekad utk menggenapkan kepemimpinan Jokowi hingga 2 periode..!! 

#Jokowi2Periode 
#2019TetapJokowi",Positif
1275,"Tetap fokus Jokowi 2 Periode, that is the point 

#2019jokowilanjut 
#2019TetapJokowi 
#2019JokowiMaruf 
#2019JokowiMarufAmin",Positif
1276,@dikychandra_ 😅🤣 👆 #2019GantiPresiden,Negatif
1277,"@MardaniAliSera Gak ngaruh Om.. 
Sudah biasa dibohongi dg pencitraan. 
#2019GantiPresiden",Negatif
1278,"KH. Ma'ruf Amin selain Ulama, beliau juga Ketua Umum NU yang merupakan ormas Islam terbesar. 
#2019jokowilanjut 
#2019TetapJokowi 
#2019JokowiMaruf 
#2019JokowiMarufAmin",Positif
1279,"@sandiuno @prabowo Bismillah... InsyaAllah menang.. #2019GantiPresiden #GerakanSubuhAkbarIndonesia
#GerakanSubuhAkbarIndonesia",Negatif
1280,"@Drs_Ndon Tanggung jawab kita semua hentikan kemunduran sejarah Bangsa.

Caranya 

#2019GantiPresiden",Negatif
1281,"Ayo yang mau pulsa XL Rp30.000 gratiss.. Mohon bantuan untuk isi kuesioner ini:

https://t.co/3z8m7h3nTt

👆#2019GantiPresiden #GerakanSubuhAkbarIndonesia #RabuGantiPresiden #TusukPrabowoSandi",Negatif
1282,"wow ini rompi oranye pendukung @jokowi semua ya. revolusi mental gagal pula. 

Insya Allah
#2019GantiPresiden",Negatif
1283,"Maaf tidak menerima serangan fajar, Tapi kalo misalnya maksa mah taro aja dibawah sendal jepit :v

#2019gantipresiden
#seranganfajar",Negatif
1284,"#2019PrabowoSandiMenang 
#BismillahInsyaAllahPrabowo 
#2019GantiPresiden 
#IndonesiaMenang 
#IndonesiaAdilMakmur",Negatif
1285,"tidurlah pak... dan ketika anda terbangun Kami punya PRESIDEN baru...
#2019GantiPresiden",Negatif
1286,"@MSApunya 😂😂🤣 hadeuh... 
#2019GantiPresiden 
#JokowiDiambangKekalahan",Negatif
1287,"#TusukPrabowoSandi 
 #BesokTusukPrabowoSandi
#2019GantiPresiden 
#JanganGolput",Negatif
1288,@rmolco InsyaAllah diproses setelah #2019GantiPresiden,Negatif
1289,#BismillahInsyaAllahPrabowo Besok ke TPS (Tusuk Prabowo Sandi) #2019GantiPresiden #2019prabowopresiden,Negatif
1290,"Sekarang saatnya...
#2019GantiPresiden https://t.co/naB61FT88F",Negatif
1291,"KH. Ma'ruf Amin selain Ulama, beliau juga Ketua Umum NU yang merupakan ormas Islam terbesar. 

#2019jokowilanjut 
#2019TetapJokowi 
#2019JokowiMaruf 
#2019JokowiMarufAmin",Positif
1292,"Memilih seseorang yang bisa diterima oleh semua orang itu sulit karena setiap orang memiliki alasan tersendiri terhadap orang yang menjadi pilihannya. 

#2019jokowilanjut 
#2019TetapJokowi 
#2019JokowiMaruf 
#2019JokowiMarufAmin",Positif
1293,"@anonLokal @yusufmansurnew Alhamdulillah. Semoga selalu sehat. Mendapat hidayah dan istiqomah.

Pendukung 02 jauhi takabur dan berlebihan.
InsyaAllah #2019GantiPresiden",Negatif
1294,#jokowilagi #kerjanyata #kerjakerjakerja #indonesiamaju #prestasi #jokowipresidenku #2019tetapjokowi #2019jokowiaja #terimakasihjokowi #jokowi2periode #2019gantipresiden #2019pilihjokowi #prabowo #sandiagauno #jokowimarufamin #jokowi #marufamin #PilpresDamai #hoax #OTT https://t.co/IGOR2dGOpw,Negatif
1295,"jokowi_amin 
#2019jokowilanjut 
#2019TetapJokowi 
#2019JokowiMaruf 
#2019JokowiMarufAmin",Positif
1296,"Jangan biarkan Indonesia tercinta terpecah belah oleh isu SARA . 
#2019jokowilanjut
#2019TetapJokowi
#2019JokowiMaruf
#2019JokowiMarufAmin",Positif
1297,@AishaMaharanie #2019GantiPresiden,Negatif
1298,"Melihat sosok KH. Ma'ruf sebagai orang NU yang merupakan ormas Islam terbesar yang masih konsisten menjaga keutuhan NKRI.
#2019jokowilanjut
#2019TetapJokowi
#2019JokowiMaruf
#2019JokowiMarufAmin",Positif
1299,"Lebaran Akal Sehat
Mohon Maaf Lahir Batin
#TPSTusukPrabowoSandi
Rabu, 17 April
#2019GantiPresiden 
alam takambang jadi guru
@prabowo 
@sandiuno 

Cc.
@aagym 
@RamliRizal 
@rockygerung",Negatif
1300,"Melihat sosok KH. Ma'ruf sebagai orang NU yang merupakan ormas Islam terbesar yang masih konsisten menjaga keutuhan NKRI. 

#2019jokowilanjut 
#2019TetapJokowi 
#2019JokowiMaruf 
#2019JokowiMarufAmin",Positif
1301,"#2019GantiPresiden 
#UASdifitnahKejiBalasDiTPS",Negatif
1302,"KH. Ma'ruf Amin selain Ulama, beliau juga Ketua Umum NU yang merupakan ormas Islam terbesar. 

#2019jokowilanjut 
#2019TetapJokowi 
#2019JokowiMaruf 
#2019JokowiMarufAmin",Positif
1303,"Titip naikin tagar mbak @ronavioleta &amp;mas @putrabanten80 #dagingulamaituberacun #besokikutUAS
Cq #saveUAS #UASdifitnahKejiBalasDiTPS #UASdifitnahKejiDanBrutal #UASBersamaPrabowo  #UASPilihPrabowo #BesokTusukPrabowoSandi #TPSTusukPrabowoSandi #TusukPrabowoSandi #2019GantiPresiden https://t.co/TNr8MJ8Dao",Negatif
1304,"Akhirnya waktu itupun tiba...tagar mau #2019GantiPresiden yang menggema sejak 10 bulan lalu , #BismillahInsyaAllahPrabowo 
#GerakanSubuhAkbarIndonesia",Negatif
1305,"@Hilmi28 Aaaaamiin
#2019GantiPresiden 
#TusukPrabowoSandi",Negatif
1306,"Jokowi_amin 
#2019jokowilanjut 
#2019TetapJokowi
#2019JokowiMaruf 
#2019JokowiMarufAmin",Positif
1307,"Bismillah @prabowo 
#17AprilCoblosPrabowoSandi In Shaa Allah #PrabowoSandiMenang #2019GantiPresiden",Negatif
1308,"KH. Ma'ruf Amin selain Ulama, beliau juga Ketua Umum NU yang merupakan ormas Islam terbesar. 

#2019jokowilanjut 
#2019TetapJokowi 
#2019JokowiMaruf 
#2019JokowiMarufAmin",Positif
1309,"Maling Teriak Maling. Itu juga uang saksi bukan beli suara rakyat Indonesia. tolong bersihkan hati mu @ferrykoto gajah di depan mata mu tak kau lihat, semut di jauh di puncak gunung kamu lihat. #17AprilPilihPKS #2019GantiPresiden biar stop hoax !semoga 02 dan PKS menang Aamiin",Negatif
1310,"@BangPino_ Saya pengin #2019GantiPresiden karena sy udah eneg baca judul2 berita macam penjilat Firaun kek gini,,

#GerakanSubuhAkbarIndonesia https://t.co/KaYE86yQrU",Negatif
1311,"cebong membisu...
#2019GantiPresiden #17April2019PeoplePower 
#KPUTidakNetral https://t.co/CeNxLXaq8B",Negatif
1312,"Ayo bergerak dibidang masing2, bergerak dengan kemampuan masing2, bergerak dengan cara masing2, bergerak dengan komunitas masing2.. Untuk memenangkan Jokowi. Kita bertekad utk menggenapkan kepemimpinan Jokowi hingga 2 periode..!! 
#Jokowi2Periode 
#2019TetapJokowi",Positif
1313,Berbeda beda tetapi tetap SATU jua #01TheChampion #01IndonesiaMaju #01JokowiLagi #2019TetapJokowi #JanganGolput #Jokowi2Periode #JokowiDILANjutkanLagi #JokowiLagi,Positif
1314,"Asssiyaap! #RabuPutih    @ardyaads @fakejourney @Ramadhanmario @Rani_kitty127 @An_Irliana
#2019TetapJokowi #JokowiLagi #mariberfikircerdas #BarengJokowi #01IndonesiaMaju #PutihAdalahKita #BajuPutihPastiMenang https://t.co/ecxsUtrj9V",Positif
1315,Tah ieu pisan lurd @nurhadi_aldo #2019GantiPresiden,Negatif
1316,"Siapa pun Cawapres, intinya Jokowi harus 2 periode.
#2019jokowilanjut
#2019TetapJokowi
#2019JokowiMaruf
#2019JokowiMarufAmin",Positif
1317,#2019GantiPresiden,Negatif
1318,@PollingLagi #2019GantiPresiden,Negatif
1319,"terjemahan grafis dari ingat nama lupa rasa, eh kebalik ya

#JagaTPSKawalHasilSuara 
#2019GantiPresiden hari ini https://t.co/e8RQ38AzmV",Negatif
1320,@KingPurwa SARAN TAGAR KEBESARAN OM!! #2019GantiPresiden TTW kann,Negatif
1321,"@MichelAdamNew @prabowo @sandiuno Cuma mau tanya yg korupsi itu dr kubu mana @sahaL_AS kalo tweet itu dipikir dulu , minum obat cacing dulu sana , mual gue
#2019GantiPresiden 
#UASdifitnahKejiBalasDiTPS 
#PrabowoSandiTakTerbendung https://t.co/d7HnuU1PjL",Negatif
1322,"Dan cebong mempermasalahkan yg cuma 8 amplop..bagaiman itu yang kmren itu sampe 8m..
#2019GantiPresiden",Negatif
1323,@makLambeTurah @CH_chotimah Yg waras dan akalnya sehat pasti pilih 02 @prabowo @sandiuno #BismillahInsyaAllahPrabowo #BismillahInsyaAllahPrabowo #BismillahInsyaAllahPrabowo #BismillahInsyaAllahPrabowo #BismillahInsyaAllahPrabowo #BismillahInsyaAllahPrabowo #BismillahInsyaAllahPrabowo #2019GantiPresiden https://t.co/aajeQj52hc,Negatif
1324,"Salam semangat U-16 Kado terindah HUT RI K 73 Salam Merdeka Tetap Merdeka 
#2019TetapJokowi
#2019TetapJokowi",Positif
1325,"#2019GantiPresiden 
#TusukPrabowoSandi 

Your turn bro ...",Negatif
1326,"Gegara dicurangin sih oleh @kpu_ri dan parahnya dianggap hal biasa oleh kpu,  jd ini reaksi WNI di kuala lumpur di malaysia.

#2019GantiPresiden 
#17April2019PeoplePower 
#17AprilTusukPrabowoSandi 
#17AprilPrabowoPresidenRI 
#02PAS 
#02MenangAdilMakmur https://t.co/SOBQnYnAlg",Negatif
1327,"#2019gantipresiden 
#2019prabowopresiden 
#2019prabowosandi @ Fakfak, Papua, Indonesia https://t.co/GWTIYGOHas",Negatif
1328,"Tetap fokus Jokowi 2 Periode, that is the point 

#2019jokowilanjut 
#2019TetapJokowi 
#2019JokowiMaruf 
#2019JokowiMarufAmin",Positif
1329,"mulai jam 7:00 kita naikkan hestek legen, saatnya 
#2019gantipresiden 
Cc @MardaniAliSera @CakKhum @BangPino_ @haikal_hassan @Fahrihamzah @fadlizon @AkunTofa @Dahnilanzar",Negatif
1330,Juh di woco njahmie g tego au 😭 #2019gantipresiden,Negatif
1331,"Gini mikirkan rakyatnya, masih aja di bilang gak memikirkan.
#Jokowi #Jokowi2Periode #prabowo #2019GantiPresiden #2019JokoWidodoPresidenRI",Negatif
1332,"Jangan biarkan Indonesia tercinta terpecah belah oleh isu SARA . #2019jokowilanjut
#2019TetapJokowi
#2019JokowiMaruf
#2019JokowiMarufAmin",Positif
1333,@addiems @permadiaktivis #2019PrabowoSandiMenang #2019GantiPresiden,Negatif
1334,"Jangan biarkan Indonesia tercinta terpecah belah oleh isu SARA . #2019jokowilanjut
#2019TetapJokowi
#2019JokowiMaruf
#2019JokowiMarufAmin",Positif
1335,Insyallah Bapak @jokowi 2 periode #2019TetapJokowi #JokowiDILANjutkanLagi,Positif
1336,"@sandiuno bapak said di jakarta kehilangan akunnya akibat ketidakbecusan pemerintah mengelola ekonomi makro, blm lg bu mia, nurjanah dll nya #bukansalahbapak #2019TetapJokowi",Positif
1337,@MardaniAliSera Biasanya hanya ibl** &amp; set** yg akan kepanasan ketika melihat orang beribadah...#CoblosPutihJokowi #17AprilCoblosJokowiAmin #2019TetapJokowi,Positif
1338,"@dektampu Kok aku dengernya ""makan bakmi"" ya??? Cuma karena penyebutan kata lemah, sehingga huruf ""k"" nya atau vokal ""k"" tidak terdengar jelas dan mengambang.. Bakmi jadi terdengar ""bami"" dan nyaris seperti ""babi"".. 

👆pendapat aku yg mendengar berulang kali 
#2019GantiPresiden",Negatif
1339,"RULES OF SURVIVAL MAU DITUTUP ??

https://t.co/25K393FUxI

#jumatberkah
#JokowiSekaliLagi
#2019gantipresiden
#jakarta
#pemilu2019
#capres
#gamer",Negatif
1340,"@Surono3111 @Fahrihamzah @DivHumas_Polri @CCICPolri @KPU_ID @bawaslu_RI Kita siap kepung TPS bersama GERGAJI, Gerakan Ganti Jokowi.
,
#2019GantiPresiden 
#2019GantiPresiden",Negatif
1341,"Jangan lupa di kirim ke tmpt saya ya bang @msaid_didu Burasnya😊😊😊🙏🙏
Salam akal sehat
#2019GantiPresiden",Negatif
1342,"Ayo bergerak dibidang masing2, bergerak dengan kemampuan masing2, bergerak dengan cara masing2, bergerak dengan komunitas masing2.. Untuk memenangkan Jokowi. Kita bertekad utk menggenapkan kepemimpinan Jokowi hingga 2 periode..!! 
#Jokowi2Periode
#2019TetapJokowi",Positif
1343,"@republikaonline Amiiin YRA! Semoga #2019GantiPresiden terwujud, walaupun klo dilihat dr ""peta""nya seperti David vs gholiat, ayoo bg yg muslim bermunajat bersama di #GerakanSubuhAkbarIndonesia",Negatif
1344,"Melihat sosok KH. Ma'ruf sebagai orang NU yang merupakan ormas Islam terbesar yang masih konsisten menjaga keutuhan NKRI. 

#2019jokowilanjut 
#2019TetapJokowi 
#2019JokowiMaruf 
#2019JokowiMarufAmin",Positif
1345,#2019GantiPresiden #2019PrabowoPresiden #2019PrabowoSandi #2019PKSMenang #2019PilihPKS #2019PrabowoMenang #2019PrabowoSubianto #2019SandiagaUno #MantapPKS #MantaPKS #2019SemuaPilihPKS… https://t.co/t5ZVjzGbhO,Negatif
1346,"Ayo Ke TPS
#tumbangkanprabowosandi
#pilihjokowi
#2019tetapjokowi 
#jokowilagi 
#prabowokalahlagi 

prabowo 
sandiuno 
@jokowi 
jokowi.amin 
khmarufamin_ https://t.co/s0ZqXncjXf",Positif
1347,@DPNetizen Semangat untuk #2019GantiPresiden,Negatif
1348,#2019GantiPresiden,Negatif
1349,"Teruslah istiqomah &amp; selalu berprasangka baik terhadap realitas yang ada &amp; yg terus berkembang. Yang terpenting... 
#2019TetapJokowi 
#2019PilihJokowi",Positif
1350,"Gue pilih shopee ajalah #2019PilihShopee 
Wkwkwkwkw #2019GantiPresiden",Negatif
1351,"Memilih seseorang yang bisa diterima oleh semua orang itu sulit karena setiap orang memiliki alasan tersendiri terhadap orang yang menjadi pilihannya. 

#2019jokowilanjut 
#2019TetapJokowi 
#2019JokowiMaruf 
#2019JokowiMarufAmin",Positif
1352,#2019GantiPresiden #2019PrabowoPresiden #2019PrabowoSandi #2019PKSMenang #2019PilihPKS #2019PrabowoMenang #2019PrabowoSubianto #2019SandiagaUno #MantapPKS #MantaPKS #2019SemuaPilihPKS #PAS… https://t.co/P7NHJPhj13,Negatif
1353,"Pak Jokowi Dan Keluarga Melaksanakan Umroh Dan Diberikan Kesempatan Memasuki Ka'bah 🕋😇🙏
#2019JokowiKyaiMaruf #2019TetapJokowi #2019PilihJokowi https://t.co/pxYYlxsYkc",Positif
1354,"Cukup DKI yg jadi korban kalian... Indonesia jangan sampe... Salam damai 
#2019TetapJokowi
#2019JokowiMaruf
#2019JokowiMaruf
#2019TetapJokowi
#2019TetapJokowi
#2019JokowiMaruf
#2019JokowiMaruf",Positif
1355,"tetap fokus Jokowi 2 Periode, that is the point 
#2019jokowilanjut 
#2019TetapJokowi 
#2019JokowiMaruf 
#2019JokowiMarufAmin",Positif
1356,"Bagi 50 follower aku yang bantu isi kuesioner mulai pukul 22.22 malam ini akan mendapatkan pulsa XL masing2 sebesar Rp30.000. Nomor hp bisa langsung DM ke aku. Mohon bantuannya kalian gaess isi di: 

https://t.co/JqTsyRRrMR

👆#2019GantiPresiden #GerakanSubuhAkbarIndonesia",Negatif
1357,"Siapa pun Cawapres, intinya Jokowi harus 2 periode.
#2019jokowilanjut
#2019TetapJokowi
#2019JokowiMaruf
#2019JokowiMarufAmin",Positif
1358,"Komandan Satuan Tugas Bersama (Kogasma) Partai Demokrat Agus Harimurti Yudhoyono (AHY) meminta capaian pemimpin Indonesia terdahulu wajib diapresiasi oleh siapapun

#PrabowoHinaSBY #2019JokoWidodoPresidenRI #2019tetapjokowi #jokowi #prabowo #debatpilpres2019 #prabowosandi https://t.co/FTkS4j6biH",Positif
1359,"jokowi_amin 
#2019jokowilanjut
#2019TetapJokowi
#2019JokowiMaruf
#2019JokowiMarufAmin",Positif
1360,#jokowi #jokowilagi #jokowilagi2019 #2019tetapjokowi #marufamin #jokowimenang #indonesia #jokowidodo #2019gantipresiden #bhinnekatunggalika #persatuan #nkrihargamati https://t.co/pqfyZOZMjb,Positif
1361,"Memilih seseorang yang bisa diterima oleh semua orang itu sulit karena setiap orang memiliki alasan tersendiri terhadap orang yang menjadi pilihannya. 

#2019jokowilanjut 
#2019TetapJokowi 
#2019JokowiMaruf 
#2019JokowiMarufAmin",Positif
1362,"Ayo bergerak dibidang masing2, bergerak dengan kemampuan masing2, bergerak dengan cara masing2, bergerak dengan komunitas masing2.. Untuk memenangkan Jokowi. Kita bertekad utk menggenapkan kepemimpinan Jokowi hingga 2 periode..!! 

#Jokowi2Periode 
#2019TetapJokowi",Positif
1363,"Jangan biarkan Indonesia tercinta terpecah belah oleh isu SARA . 

#2019jokowilanjut 
#2019TetapJokowi 
#2019JokowiMaruf 
#2019JokowiMarufAmin",Positif
1364,#jokowi #jokowilagi #jokowilagi2019 #2019tetapjokowi #marufamin #jokowimenang #indonesia #jokowidodo #2019gantipresiden #bhinnekatunggalika #persatuan #nkrihargamati https://t.co/ylS0cx3rof,Positif
1365,Salam semangat U-16 Kado terindah HUT RI K 73 Salam Merdeka Tetap Merdeka #2019TetapJokowi #2019TetapJokowi,Positif
1366,"@KwikKianGie_ @mohmahfudmd @prabowo Maklum selebriti politik.
#2019GantiPresiden",Negatif
1367,@PollingLagi #2019GantiPresiden,Negatif
1368,@rockygerung #01RabuPutih #EducateYourself  #2019TetapJokowi  #01IndonesiaMaju #02JanganDikasingMenang https://t.co/TtrrmWGLaU,Positif
1369,"@SaatnyaGiveAway Makanlah untuk hidup, jngn hidup untk makan #2019TetapJokowi  yg harus di ganti",Positif
1370,"Daging ulama itu beracun
#2019GantiPresiden
#2019PrabowoSandiMenang
#UASdifitnahKejiBalasDiTPS",Negatif
1371,"Gak bisa tidur
Lagi mikirin Incess @MardaniAliSera 
Yang lagi kebingungan
Gegara Kader @PKSejahtera &amp; @Gerindra 
Pada ketangkep @bawaslu_RI semua

#2019GantiPresiden
Beneran gak kesampaian rupanya

#01TheChampion",Negatif
1372,#2019JokowiKyaiMaruf #2019TetapJokowi #TetapJokowi #IndonesiaMaju #Jokowi #jokowidodo #indonesiajuara #MarufAmin #JokowiAmin #Jokowi1KaliLagi #JokowiLagi #pilpres #pilpres2019… https://t.co/jnl3oIq15K,Positif
1373,"Presiden Jokowi Umrah 🕋😇🙏
#2019JokowiKyaiMaruf #2019TetapJokowi #2019PilihJokowi https://t.co/LFCLyVCcGA",Positif
1374,#2019Jokowi #JokowiMenangTotalDebat. #TetapJokowi. #2019TetapJokowi,Positif
